trade_date,symbol,value,momentum,low_volatility,circ_mv,forward_return,benchmark_return,usable_from,signal_at,execution_at
2020-12-31,FIX019,1.104033522,-2.252839576,0.5570989412,35315.16257,-0.01081060273,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX020,1.563645777,-1.009514101,-0.7058831126,64067.63098,-0.02392769214,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX021,2.939073676,-0.6332546704,0.7514220854,24043.93464,0.02168182011,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX022,3.493641938,-1.288986364,0.6420076152,42898.51716,0.02814196415,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX023,2.255116215,-1.471602545,-1.419675696,16840.86303,0.01515688785,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX024,0.7739260672,-0.5128827027,1.232717848,47561.8596,0.04974483194,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX025,1.99538229,-0.09126642754,1.71775667,12224.22819,0.04602216999,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX026,1.630962202,-2.966285761,0.02185348834,58449.08321,0.01359661134,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX027,1.059871503,-1.161842799,1.356012328,9853.731885,-0.0234416269,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX028,3.228979894,-0.7390366133,0.4624752311,31709.4014,-0.05089341379,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX029,-0.08504640259,-1.543669419,0.7134464622,16545.36587,-0.006053169558,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX030,2.294665547,-0.1834518414,1.189002605,47795.09141,-0.04737502817,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX031,1.805999948,-0.724898265,0.6948606378,40739.55606,0.0453251388,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX032,1.936810093,-0.107949955,-0.6146725373,11239.96404,-0.02603890605,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX033,1.242788654,-1.245231133,1.481159709,30134.50789,0.03862825813,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX034,2.248449847,0.09668193096,2.102574978,78366.91929,0.06085265528,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX035,2.616110541,-0.2310943074,1.951299645,18673.0247,0.07760823835,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX036,2.700086072,-0.6905981195,0.6046068245,21795.9028,0.02512204617,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX037,1.238404651,-1.303594103,1.76002194,14446.13448,-0.007790996974,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX038,1.298231196,-1.855181911,1.148576962,25086.65899,0.02637001089,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2020-12-31,FIX039,2.445721166,2.051229189,0.7565122386,49312.59009,0.001462617688,-0.01180873172,2020-12-31T17:30:00+08:00,2020-12-31T18:00:00+08:00,2021-01-01T09:30:00+08:00
2021-01-31,FIX000,-0.8412727619,-1.049397444,-1.215416675,22804.45856,-0.01839040362,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX001,1.986644442,-1.05716766,0.2447579952,17454.55493,-0.03869516449,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX002,0.2314435976,0.3996850003,-0.9928515496,3410.625636,-0.02184064175,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX003,4.225976076,-0.2687048964,1.687164357,10713.77705,0.03468919236,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX004,2.588101748,-0.6424180641,1.191964863,64668.67063,0.01537661923,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX005,3.171978143,-2.67064628,-0.6127532269,15164.39174,-0.01318828457,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX006,-0.1473652412,-2.328219136,1.369697329,14179.99946,-0.043465373,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX007,2.61107578,-1.790624196,-0.9292443477,67831.98763,-0.01457706342,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX008,1.19447497,-0.6288471708,-0.2761879565,3445.743986,-0.03407641467,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX009,0.8227274499,-2.532580801,0.653915051,25850.19557,0.01324374846,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX010,3.529184837,-1.444641544,1.584204709,58512.04949,0.007421464252,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX011,1.641436294,-0.7656650762,1.186192963,17576.0799,0.04134535289,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX012,3.081422352,-1.002137457,0.349770025,12819.15216,-0.0254664179,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX013,1.498183427,-1.638482806,0.5851949057,134542.7016,0.03513078913,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX014,0.7041149454,-2.503712121,-0.616069583,33403.99694,0.002085895539,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX015,1.703760031,-0.3310430393,1.264052857,21015.46166,0.03431419976,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX016,0.235398186,-2.121716127,0.5496181626,88738.33754,-0.004985473872,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX017,1.157684771,-2.011512203,0.7675299944,95164.07104,-0.05844637972,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX018,0.9599808615,-0.8370803898,0.746394414,14448.71605,-0.01285605245,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX019,1.424044662,-1.358642143,2.101361381,5551.275266,-0.01011161972,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX020,0.9430924993,-1.002281768,-0.3208401316,97170.818,-0.03797187366,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX021,2.67129978,-0.4628209345,0.1083747613,15128.53966,-0.01625821541,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX022,2.900222404,0.07486984622,0.215622995,16197.03248,0.03173178055,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX023,2.108925047,-1.71952914,-1.21705007,8255.331409,0.05240940025,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX024,-0.2190665395,-0.6348176517,0.5137180744,4006.398488,-0.0278758664,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX025,2.51577308,0.0621928972,2.272613164,27469.30679,0.0407022756,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX026,1.383387906,-2.178857772,-0.7568828401,12919.85409,-0.02872279108,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX027,0.8745952245,-1.401629075,0.7181316356,71128.04922,0.02146790864,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX028,2.44713302,-0.938840513,-0.2728508972,6670.410119,0.0144743868,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX029,1.208674407,-1.26160317,1.049671445,17388.48138,0.01001117997,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX030,2.098968458,-0.8192513407,1.99308876,41716.08857,0.01426356859,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX031,1.434117536,-0.7274294864,1.342118415,16547.11293,-0.02075983277,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX032,2.111143305,0.1474463967,-0.8663678012,10382.56165,-0.04746036614,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX033,0.01217808889,-0.5591448492,1.186938996,5566.773529,-0.0397337494,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX034,1.973626752,0.4645114724,1.830081838,12475.91159,-0.02079427249,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX035,3.390755886,-1.218100284,2.306218463,22455.17615,0.01817118109,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX036,2.086675709,0.01902269023,0.9626452659,7796.800153,0.06358560161,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX037,1.252148654,-1.730477549,0.5969440064,25009.40194,0.01488340999,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX038,0.3505669823,-0.8414711882,1.193419416,12211.32548,-0.01885829244,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-01-31,FIX039,2.203798236,2.011555824,0.08079951329,19659.15225,-0.01697651009,0.008100482339,2021-01-31T17:30:00+08:00,2021-01-31T18:00:00+08:00,2021-02-01T09:30:00+08:00
2021-02-28,FIX000,-1.047414621,-1.034694415,-1.263257592,11729.15019,0.08950462311,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX001,2.306506616,-1.21391911,-0.1101711933,3725.891666,0.03890435613,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX002,0.3655504764,0.2942263762,-0.2439837603,14374.24413,-0.04997517102,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX003,4.512450061,-0.4799704032,2.021497593,11807.57588,0.01788003236,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX004,2.238669591,-0.08846908058,1.174864949,15116.211,-0.01636413199,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX005,2.684418074,-2.325906806,-1.474368151,5397.124245,-0.02605537541,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX006,-0.1449433949,-2.029680147,1.964437155,27787.25666,0.005967766151,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX007,1.608056625,-0.5120729444,-0.1928247999,10047.06957,0.005408847999,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX008,1.670787025,-0.2166739802,-0.1022854229,34858.13144,-0.03171520472,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX009,1.064169175,-2.770707984,0.2957402628,37184.69013,-0.04950813389,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX010,2.858773108,-0.8719804423,1.296671661,70228.45418,-0.006680534377,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX011,1.48104033,-0.5716235212,1.327868486,4590.770228,0.02784521562,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX012,2.952060479,-1.033141429,0.09052601987,29423.47152,-0.005747442488,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX013,1.280350554,-0.9884431031,0.4360100558,148339.1779,-0.004216395159,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX014,0.8939146821,-2.567713906,-0.04257399808,41072.32149,0.02666868661,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX015,2.412869432,-1.325590733,1.626554944,16712.70369,0.03305667339,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX016,-0.1652334552,-1.591037067,0.5516568608,12371.29786,-0.03447125939,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX017,2.25089947,-2.27688481,1.782950484,65343.26827,0.05687222939,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX018,0.5565984961,-1.52853529,0.7268013346,12230.54804,0.0353792558,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX019,2.153436874,-1.730172462,1.767235549,6423.125933,0.009993088246,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX020,-0.0003155598371,-0.06574541455,-0.8190339846,6089.820503,-0.03124014136,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX021,2.863386304,-0.04964086922,0.1744270074,52801.27173,0.02735060343,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX022,3.432097338,-0.4880037908,-0.2209291045,17377.58843,-0.03743656998,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX023,1.255203302,-1.727569555,-0.7566530364,46958.41159,0.00351245356,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX024,0.6751301672,-0.6859696657,0.6113704708,25473.07465,0.00251468363,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX025,2.068431384,-0.4468022727,1.74158346,12177.98584,0.02421625967,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX026,1.156227652,-1.886772241,-0.7415328966,27475.40647,0.01155315288,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX027,1.062256971,-0.7622688349,-0.1706117128,10837.62265,0.06887222475,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX028,2.373619571,0.31326796,-0.07257910306,57885.8289,-0.01453400932,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX029,2.042458475,-0.731144098,0.6142849541,15557.54457,-0.04892323439,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX030,2.128910363,-0.5460775304,1.762946731,49632.69596,-0.0238412763,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX031,-0.01443419594,-1.33616548,1.617836303,4566.018089,0.01725907114,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX032,1.285964881,-0.3493430857,-1.128887147,7947.523703,0.02890501177,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX033,0.1928739333,0.06895136117,1.655964942,25392.73086,-0.007744582305,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX034,2.22715033,-0.5455266509,0.5302719373,54299.85087,0.1118226953,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX035,3.166740802,-1.010421447,1.847762602,28152.07165,-0.01794367212,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX036,1.393067906,0.2502659135,0.6501380205,15725.40906,0.0153507093,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX037,1.392909219,-1.777593377,1.929418192,15994.45888,-0.006987218742,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX038,1.070476213,-0.6871304596,1.441713794,20698.39226,0.0665415572,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-02-28,FIX039,1.774994312,1.479988108,-0.4973446091,9637.090359,0.01432432342,-0.01929878399,2021-02-28T17:30:00+08:00,2021-02-28T18:00:00+08:00,2021-03-01T09:30:00+08:00
2021-03-31,FIX000,0.17736889,-0.1695394918,-0.8474052575,7000.694171,0.01762390905,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX001,2.9542334,-1.015180868,0.419106176,40797.19435,0.03743516006,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX002,0.716469528,0.2234392725,0.368232054,15389.5535,-0.04702713533,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX003,4.488180304,-0.6056136717,1.324447218,23126.91355,-0.08143941566,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX004,1.133725798,0.2464950988,0.4507307996,8677.959164,0.03393280471,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX005,2.096803441,-2.607892729,-1.898474867,22276.56528,-0.00950579818,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX006,-0.3529670786,-1.735224398,1.164758705,75212.17404,0.00313480536,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX007,1.804667388,-2.251160923,0.1420098734,23330.50246,-0.006973915818,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX008,2.257719141,-0.9167685043,0.2906369974,16788.13728,0.009170518722,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX009,1.191058987,-1.838197756,0.344755054,49755.16519,0.0232064737,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX010,3.243868836,-1.910095588,1.508195113,54295.4051,0.07374455058,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX011,2.393021524,-0.3166325374,1.980239236,14680.38203,0.02123454023,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX012,2.31522766,-0.1785785813,-0.4634914843,10261.08099,0.03322742892,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX013,0.4546375785,-0.3137196239,0.05031282654,6064.663453,0.06046168715,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX014,1.072115882,-1.205871302,-0.9541594278,25495.66348,-0.04305755679,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX015,2.822683956,-1.868673556,1.750238957,56680.856,0.0259046084,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX016,0.1505071272,-2.018490699,0.3431984648,14107.01387,-0.02119929427,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX017,2.440794444,-2.294650524,0.9644567626,107113.3064,-0.001091878154,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX018,0.5166315931,-2.69808857,0.5276151444,15158.98004,-0.06534436264,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX019,2.33761897,-1.797737844,1.34113815,16634.55258,0.01846543881,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX020,0.5916289599,0.3548718846,0.4819277913,33567.95126,0.01481288188,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX021,1.963794148,0.5251946844,-0.004528947373,7812.461398,0.06359906414,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX022,3.400828347,0.819295138,-0.07896528914,35737.52008,0.05218253789,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX023,0.4115361692,-1.838922144,-1.466751142,30884.32451,-0.009110403466,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX024,-0.6453215615,-1.365212699,-0.1529337827,10481.39486,-0.03038747026,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX025,2.555816172,-0.7205277394,1.913483584,53549.874,-0.005651785338,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX026,1.485029575,-1.215595586,-0.7356452464,12457.99107,-0.01887918436,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX027,2.770537102,-1.088899685,-0.1267509302,36470.27642,-0.009268188183,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX028,1.830223229,-1.246241914,0.1418209598,25452.01882,-0.01450755233,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX029,2.256677366,-0.1465308024,1.633146656,34969.07915,0.05951714212,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX030,2.544133463,0.06756282193,1.835177621,6020.922639,0.02682091548,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
2021-03-31,FIX031,0.6640417815,-1.292421614,1.456685734,16359.45718,0.03440759543,-0.0111508252,2021-03-31T17:30:00+08:00,2021-03-31T18:00:00+08:00,2021-04-01T09:30:00+08:00
